1.0,126.0,477.0,496.0,291714929.12003744,5825442.570000761,51120.07999999154,879162.4699995742,43908.72999999256,93436467.18995245
190.0,104.0,395.0,411.0,274463946.1899955,5090210.669999569,43262.84999999745,675075.5499996835,35172.03000000639,88044214.79995759
1.0,247.0,418.0,434.0,396844551.90016496,5490345.400000781,54678.68999999423,1735557.6599994898,68253.88999998226,127240390.94996671
2.0,149.0,363.0,586.0,341801750.58013964,7471629.180002576,57079.08999998258,996953.6599994063,43953.509999988644,109414343.49995576
2.0,130.0,496.0,472.0,283357466.870009,5995065.270000526,51634.88999999074,797926.2299996518,40226.509999994065,90744792.47995056
2.0,297.0,323.0,478.0,436763528.6202966,6496402.110001983,58098.66999998444,1873064.799999264,68860.33999998817,140002250.8999712
226.0,123.0,303.0,448.0,329246893.9200767,5709239.620000677,45366.01999999877,956541.1799994782,43075.059999990684,105616369.97995435
175.0,215.0,364.0,346.0,368659059.10009205,4162065.689999271,45633.310000004276,1562019.049999668,62739.39999997469,118380860.61996986
192.0,236.0,257.0,415.0,411190821.41017854,5557702.980001022,50138.899999996174,1633674.4999998,62133.89999997976,131963189.82996266
198.0,244.0,265.0,393.0,401164067.0801451,5072793.090000263,48535.469999999994,1658591.0599996997,62448.89999998024,128761904.5399655
251.0,376.0,227.0,246.0,495745442.9101708,4041811.8499997645,47972.95000000473,2462530.130000085,86549.86000002445,159271747.22997567
397.0,311.0,188.0,204.0,504197414.6201374,3527064.800000267,43808.65000000757,2459899.150000135,88837.2500000108,162120041.41994423
365.0,48.0,330.0,357.0,263382962.48998037,4867611.949999288,37758.29000000644,431663.4400000295,27764.540000004523,84607809.67995869
297.0,444.0,68.0,291.0,572453508.2802328,4347417.080000199,49127.80000000397,2918712.3799997373,95440.79000002079,183917072.25992423
261.0,390.0,236.0,213.0,502074100.8100947,2990677.730000544,45144.590000010045,2688252.4099999988,94823.29000001031,161373747.13997054
507.0,66.0,115.0,412.0,312592543.65007454,5819876.190000173,37433.86000000579,513176.3500000093,25530.419999997906,100417022.5099448
472.0,370.0,56.0,202.0,527867892.57014054,3374715.550000013,40473.85000001105,2544765.510000109,85265.60000000325,169749511.04994354
558.0,38.0,265.0,239.0,251060032.45998842,3395669.819999442,27899.07000000536,358178.3899998877,25541.86000000335,80873994.76997294
647.0,44.0,77.0,332.0,301139129.0300223,4638648.30999905,29548.53000000966,417870.22999988927,22703.039999996836,96903252.44995522
681.0,47.0,81.0,291.0,281569305.57001096,3765540.4099990614,24942.340000006086,351034.99999984686,21589.60999999843,90704825.37996188
377.0,0.0,352.0,371.0,221386143.4399783,5037953.159999297,36333.350000005994,91335.43999997349,18329.55999999683,71117421.10997383
362.0,0.0,360.0,378.0,215684887.19998088,4658961.169998974,35041.08000000781,88988.69999997888,18672.5199999983,69305720.35997672
330.0,138.0,308.0,324.0,335825675.0200989,4367629.219999267,39997.80000000163,1096041.7299994973,46116.41999998896,107905745.7799532
351.0,0.0,403.0,346.0,207467709.57998267,4567857.92999892,35787.47000000605,86339.91999997756,19600.239999998346,66666819.10997485
512.0,1.0,479.0,108.0,164951628.34999382,1891134.0400001258,24554.470000002162,67392.61000000208,22355.680000006287,53286235.979983084
396.0,166.0,454.0,84.0,262354801.4799954,1460569.8999999277,30513.710000005856,996400.2599996354,49123.359999992215,84549924.93996769
449.0,1.0,549.0,101.0,149671922.92999488,1651885.7200001117,25559.130000001438,69579.51000000296,23423.48000000744,48361757.60998281
