1.0,126.0,477.0,496.0,490930029.47006583,3541619.2299996302,72535.55999998994,1685747.1099998264,66312.4699999911,157371307.1599984
190.0,104.0,395.0,411.0,448292556.2400544,3387618.5099997506,61734.559999994635,1223087.0799998678,56808.08999999185,143902946.92999107
1.0,247.0,418.0,434.0,674336969.3000782,3320590.359999917,77161.64999999027,3046171.8000000417,102797.71000000837,216360276.07999897
2.0,149.0,363.0,586.0,559070723.0700859,4065777.0699995286,68607.72999999186,1927484.179999795,68880.1399999946,179145865.9699985
2.0,130.0,496.0,472.0,468126148.55005485,3349575.3599996995,76231.24999999319,1649175.8899999317,67731.82999999379,150116610.71999067
2.0,297.0,323.0,478.0,778221951.1200867,3699716.7899998124,76831.75999998998,3610379.140000309,115110.41000001194,249675419.77000138
226.0,123.0,303.0,448.0,541521629.990069,3597026.5299996487,59600.40999999381,1719854.5499999812,69093.9699999978,173855360.70998555
175.0,215.0,364.0,346.0,650738219.5800669,3138666.3899998716,68600.45999999446,2732830.9700000817,98014.71000000897,209015573.37999904
192.0,236.0,257.0,415.0,714959349.9200711,3405412.3499998534,67023.67999999611,3057757.760000106,104821.25000000795,229625109.32998157
198.0,244.0,265.0,393.0,710711166.220067,3395234.5799998157,65224.499999996646,2992592.09000009,101498.86000000822,228236429.31998926
251.0,376.0,227.0,246.0,919938070.7400662,2858631.969999919,72354.41999999376,4615671.6000001095,148880.17000000516,295703353.8799915
397.0,311.0,188.0,204.0,846314623.1700202,2620623.2600001125,63373.10999999955,3983556.359999701,134689.45000000487,272238619.4799768
365.0,48.0,330.0,357.0,401602027.50002456,3115918.0899998047,51237.979999995514,720055.4599998944,47641.59999999467,129172866.19998302
297.0,444.0,68.0,291.0,1090695915.1600885,3323842.260000014,69364.56999999567,5546755.260000472,171306.7599999987,350528974.7999856
261.0,390.0,236.0,213.0,990562381.5000423,2687387.9900001157,75270.56999999298,5157044.290000134,164984.44999999585,318444821.1899808
507.0,66.0,115.0,412.0,473735844.3300606,3602152.4799996894,35947.17000000062,788956.0599998576,46668.529999995466,152384775.76998308
472.0,370.0,56.0,202.0,941619306.5000639,2992633.3899999755,55614.69000000063,4354349.259999794,142329.42999999895,302862342.9899788
558.0,38.0,265.0,239.0,404737527.9700143,2757479.779999919,43410.82999999864,660187.7499999016,49998.51999999695,130483154.15997848
647.0,44.0,77.0,332.0,453136585.83004284,3271561.229999854,32100.450000002766,615206.8999998831,45550.069999995656,145986023.36997437
681.0,47.0,81.0,291.0,472612851.66004115,3144484.6999997846,32021.700000002602,774984.9599998364,50467.47999999419,152306098.95998085
377.0,0.0,352.0,371.0,311432524.79001623,3167988.329999733,51016.11999999501,125529.38999999376,32169.62000000167,100161161.18998586
362.0,0.0,360.0,378.0,316475725.53001076,3172794.2699998096,49208.429999996966,126464.13999999086,30997.990000001704,101758683.03998718
330.0,138.0,308.0,324.0,556140761.6100415,3003105.469999928,58911.50999999828,1919536.130000064,79658.88999999921,178850385.24999163
351.0,0.0,403.0,346.0,295654357.92000526,2922919.0699998513,52491.24999999639,120710.42999999515,33360.11000000267,95136837.2199865
512.0,1.0,479.0,108.0,270369613.3700007,2161824.2800000426,53453.30999999744,122926.6500000022,41110.37999999997,87393023.36999011
396.0,166.0,454.0,84.0,533393732.97000134,2067302.1099999612,67919.419999998,2149492.2700002487,93692.16000000601,171840396.359989
449.0,1.0,549.0,101.0,256439631.46999896,2052802.1500000649,57272.359999996464,133445.04000000117,41628.649999999,82890884.62998861
413.0,184.0,410.0,93.0,590550862.5700165,2196754.839999968,64635.229999997624,2412611.370000126,98294.56000000909,190188256.84998298
296.0,132.0,362.0,310.0,509977449.500048,3068827.669999789,60993.54999999701,1665342.2400000582,71760.20999999662,163929354.71999303
380.0,170.0,464.0,86.0,532741941.92001075,2000884.9399999643,66256.72999999787,2153829.8900002437,92767.34000000775,171620461.43999434
232.0,460.0,187.0,221.0,1062339862.7100735,3008906.640000011,76533.63999999296,5583453.310000659,175226.68000000497,341449509.87998176
198.0,477.0,195.0,230.0,1080569838.7500563,3000609.4600000447,80806.17999999269,5812753.020000634,181075.28999999678,347253473.3799932
184.0,593.0,148.0,175.0,1251375122.1400757,2915940.3800002425,85145.07999998398,7051727.680001217,214101.73999999117,402168203.6999694
205.0,405.0,295.0,195.0,900395573.9800545,2657777.830000031,77297.76999999184,4641274.760000074,151700.25000000058,289443408.859993
172.0,341.0,139.0,448.0,904951819.1000972,3782392.3599998956,65859.23999999692,4179005.579999989,129146.4100000087,290541956.409988
133.0,429.0,191.0,347.0,1045939915.290063,3201121.27000009,77992.10999999069,5480859.800000759,168924.12999999966,335983159.3399916
132.0,318.0,231.0,419.0,827696612.6300997,3603823.32999978,71554.28999999004,3839543.3700001794,122931.85000002025,265743498.41999313
121.0,476.0,119.0,384.0,1115883447.1200974,3446610.400000054,76628.35999999613,5856375.290000414,173859.75999999832,358351268.50998634
140.0,551.0,246.0,163.0,1220737931.9000385,2660733.0199999944,91661.6099999866,7019660.150000694,215179.79999998392,392324499.0099591
112.0,438.0,196.0,354.0,1083820492.280086,3308595.900000169,80216.36999999023,5767341.850000675,174450.09999999998,348095480.94998837
438.0,146.0,381.0,135.0,528157584.7100205,2316500.259999983,57751.78999999798,1865174.8300002636,83389.4599999991,170155204.48998502
140.0,212.0,553.0,195.0,586315108.0000408,2389249.059999962,79052.30999999547,2693325.360000065,101967.59000001286,188476269.2800061
275.0,502.0,239.0,84.0,1118219044.3600264,2252782.8599998276,81255.57999999239,6215218.680000599,196051.15999998635,359616553.34997016
258.0,86.0,676.0,80.0,372546095.7700115,1874100.2499999746,73702.34999999646,1284259.150000023,71442.7099999987,120059495.33998536
479.0,160.0,418.0,43.0,539075215.8600099,1921187.5399999747,63282.85999999841,2134305.3300003633,93680.8100000055,173758528.31998876
199.0,363.0,520.0,18.0,768158437.6599993,1734099.1899998772,87066.63999998954,4179214.449999638,146748.54000000426,247156623.23999086
74.0,112.0,883.0,31.0,319980410.1300068,1419013.02999998,93326.62999999651,1448214.6900000733,77805.94000000539,103067543.63998803
80.0,668.0,319.0,33.0,1342426068.4900253,1982055.6599997731,100565.53999998591,8159612.53000094,244534.57999997112,431515849.2499431
49.0,404.0,579.0,68.0,819610602.0200208,1870409.4199998993,96949.05999999073,4700519.579999992,157939.3399999944,263486262.84001747
51.0,423.0,605.0,21.0,865086885.7100117,1673538.619999858,101620.93999999018,5112133.190000068,170093.97999998907,278155889.9400056
327.0,234.0,309.0,230.0,692815217.2000458,2871918.3199999537,67107.72999999594,3007732.69999995,109069.44000000629,222773293.33997995
242.0,259.0,344.0,255.0,734644013.1300347,2766321.610000001,69610.58999999537,3371096.6699998234,118459.22000000709,236207673.3499861
384.0,83.0,363.0,270.0,443936791.4700282,2766048.0999999833,54700.82999999749,1155163.2499999192,60993.8199999938,142880633.88998863
370.0,264.0,206.0,260.0,750854166.420053,3081804.8600000967,60155.87999999822,3201422.729999817,111669.01000000388,241402711.8499839
337.0,240.0,318.0,205.0,725822319.0000423,2579034.45999995,67161.07999999708,3303802.3299998934,117197.79000001075,233452812.02998886
462.0,100.0,257.0,281.0,518078079.6800247,2893054.8799999026,50311.259999996706,1515047.2200000754,69836.20999999683,166736466.76998618
287.0,309.0,241.0,263.0,795590829.6200693,2976281.049999952,67218.17999999708,3660592.369999925,124115.01000001362,255762366.6099904
300.0,98.0,427.0,275.0,413280585.1800222,2742167.8499999666,61360.69999999696,1098604.0599999141,59003.83999999419,132918369.70998153
341.0,112.0,286.0,361.0,495692870.9300466,3147338.4299999224,55017.869999996474,1402715.0099999332,64323.499999992746,159362005.74998814
357.0,117.0,299.0,327.0,505425275.83004385,3068325.249999855,56257.16999999526,1519356.110000059,67609.1799999952,162506640.8699875
477.0,285.0,60.0,278.0,824753796.5800672,3145693.129999895,50501.95999999828,3453482.889999836,117492.07000000283,265274902.7399646
554.0,250.0,53.0,243.0,774982498.8100406,2987582.7799999514,46238.15999999946,3079325.1800000453,109575.34000000489,249377897.379964
456.0,320.0,58.0,266.0,914708784.0400598,3070483.1700000376,55968.92999999844,4161448.2199997944,136297.4300000012,294168904.19997585
327.0,196.0,386.0,191.0,611525827.8100291,2500140.5899999104,66208.44999999795,2532710.3200000525,98096.71000000842,196733561.21999532
370.0,221.0,47.0,462.0,768597142.2101046,3901874.209999703,49443.84999999766,2924964.4700002265,98947.11000000565,246935399.8399655
266.0,187.0,314.0,333.0,577918565.0900401,3026445.879999878,63099.17999999583,2135641.0900000837,83490.19000000467,185724840.91998783
335.0,151.0,298.0,316.0,558525597.7700638,3070560.169999896,57320.36999999761,1909711.180000103,77927.54999999546,179567988.04999116
429.0,227.0,41.0,403.0,758107336.3200868,3639442.939999754,48793.389999997875,2906450.170000133,99564.43000000564,243651484.25997424
385.0,204.0,342.0,169.0,602691264.6800303,2495106.980000022,62565.1899999988,2421268.2100001248,96592.10000000388,193969924.54998678
328.0,173.0,291.0,308.0,551061923.0500408,2998705.7499998994,58776.28999999596,1878367.3700000893,78074.0900000031,177188613.2099927
58.0,393.0,260.0,389.0,948710876.0900986,3402506.389999901,79293.18999999034,4845041.020000374,148949.53000000707,304611384.6599867
138.0,363.0,240.0,359.0,888593208.2200952,3311794.6400001068,72796.27999999413,4317956.040000007,137405.04999999955,285400594.9799828
56.0,412.0,253.0,379.0,999147683.6000962,3516936.6699999697,80083.27999998783,5159405.600000496,157121.22000000358,320778921.88998896
66.0,457.0,125.0,452.0,1104508476.9901245,3793891.0800000187,77834.999999991,5742854.880000705,170108.29000000234,354582838.05999637
75.0,516.0,341.0,168.0,1132345404.8200545,2573329.980000031,93803.43999998752,6525093.570000683,201346.2199999853,363860588.8899816
89.0,650.0,165.0,196.0,1382371246.3800647,2883969.940000066,95514.40999998244,8125879.820001666,242422.92999998582,444170751.83996886
212.0,556.0,152.0,180.0,1212378815.020049,2753231.310000106,82263.50999998896,6752259.570001113,206873.429999991,389698766.08998346
172.0,484.0,298.0,146.0,1038827688.6700377,2461649.9999999097,84345.97999999142,5721813.050000504,181068.3199999926,333950999.88998234
154.0,435.0,111.0,400.0,1044172400.5500902,3524020.6999999452,72275.34999999241,5278561.420000668,159024.2800000015,335323963.54000694
204.0,576.0,146.0,174.0,1241072169.460065,2819110.6299999775,84107.77999998625,6976814.640001287,211213.88999998922,398851301.12998706
254.0,85.0,22.0,739.0,547362687.3800801,4628239.129999702,38082.410000001684,1101817.009999833,43794.70999999407,175515390.8699817
644.0,46.0,12.0,398.0,491143153.8000488,3606706.0899997326,27480.200000002413,692035.4499998734,45006.3899999944,158132604.96997574
138.0,547.0,12.0,403.0,1270213157.2001112,3701526.570000135,76745.31999998787,6831125.750001214,198255.90999999715,407920815.3300021
121.0,40.0,588.0,351.0,316260062.50000864,2868173.90999989,67959.82999999648,598405.1299999829,44844.15999999728,101559554.65998845
570.0,190.0,50.0,290.0,668426233.6400471,3155840.2499998966,40990.06000000034,2230642.580000212,86267.26000000116,215125660.16996574
107.0,421.0,518.0,54.0,933664659.570019,1884450.8299999034,94037.15999999251,5361876.830000039,174033.29999998957,300205657.5999934
497.0,35.0,514.0,54.0,307732165.64000183,1891394.759999977,55104.199999997465,430650.0899999371,51386.049999997784,99512416.31998397
559.0,470.0,10.0,61.0,1125469242.2500148,2397660.749999984,61312.58000000252,5776254.550000567,186033.93999999276,362215037.84998906
315.0,265.0,326.0,194.0,746020306.5300412,2574725.5899999775,68512.34999999622,3439370.1699999087,121783.9300000105,239953161.9799955
369.0,310.0,381.0,40.0,758675201.3399955,1882048.6299998804,73841.25999999742,3786870.7999996697,136087.86000000697,244252129.02998504
416.0,340.0,312.0,32.0,853762723.0800107,2013121.649999889,70619.29999999945,4328597.759999608,150463.79999999577,274824195.9999876
284.0,405.0,372.0,39.0,903179631.2200112,1880423.8599998548,82413.29999999642,4908903.039999926,164550.79999999696,290585731.51998127
502.0,184.0,375.0,39.0,566694790.0700141,1967767.4399999315,60217.12999999996,2217349.020000399,96969.67000000925,182696367.8599914
438.0,357.0,271.0,34.0,891493990.9300063,2029045.8499998574,68602.84999999915,4527953.8799997335,153105.25999999876,286949927.45998836
321.0,262.0,240.0,277.0,716788540.8500528,2892478.4399999767,63539.40999999691,3097369.459999976,109251.39000000841,230442945.17997935
